Causa;Sexo;Edad;Periodo;Total muertes
Enfermedades endocrinas, nutricionales y metabólicas;Hombres;De 95 y más años;2013;164
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De menos de 1 año;2013;11
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 1 a 4 años;2013;6
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 5 a 9 años;2013;5
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 10 a 14 años  ;2013;4
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 15 a 19 años  ;2013;9
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 20 a 24 años;2013;6
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 25 a 29 años;2013;6
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 30 a 34 años;2013;12
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 35 a 39 años;2013;16
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 40 a 44 años;2013;19
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 45 a 49 años;2013;33
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 50 a 54 años;2013;51
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 55 a 59 años;2013;81
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 60 a 64 años;2013;110
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 65 a 69 años;2013;209
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 70 a 74 años  ;2013;366
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 75 a 79 años  ;2013;806
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 80 a 84 años  ;2013;1.517
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 85 a 89 años  ;2013;1.850
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 90 a 94 años  ;2013;1.391
Enfermedades endocrinas, nutricionales y metabólicas;Mujeres;De 95 y más años;2013;635
Trastornos mentales y del comportamiento;Hombres;De menos de 1 año;2013;0
Trastornos mentales y del comportamiento;Hombres;De 1 a 4 años;2013;0
Trastornos mentales y del comportamiento;Hombres;De 5 a 9 años;2013;0
Trastornos mentales y del comportamiento;Hombres;De 10 a 14 años  ;2013;0
Trastornos mentales y del comportamiento;Hombres;De 15 a 19 años  ;2013;0
Trastornos mentales y del comportamiento;Hombres;De 20 a 24 años;2013;1
Trastornos mentales y del comportamiento;Hombres;De 25 a 29 años;2013;2
Trastornos mentales y del comportamiento;Hombres;De 30 a 34 años;2013;3
Trastornos mentales y del comportamiento;Hombres;De 35 a 39 años;2013;12
Trastornos mentales y del comportamiento;Hombres;De 40 a 44 años;2013;22
Trastornos mentales y del comportamiento;Hombres;De 45 a 49 años;2013;35
Trastornos mentales y del comportamiento;Hombres;De 50 a 54 años;2013;53
Trastornos mentales y del comportamiento;Hombres;De 55 a 59 años;2013;60
Trastornos mentales y del comportamiento;Hombres;De 60 a 64 años;2013;91
Trastornos mentales y del comportamiento;Hombres;De 65 a 69 años;2013;153
Trastornos mentales y del comportamiento;Hombres;De 70 a 74 años  ;2013;270
Trastornos mentales y del comportamiento;Hombres;De 75 a 79 años  ;2013;635
Trastornos mentales y del comportamiento;Hombres;De 80 a 84 años  ;2013;1.263
Trastornos mentales y del comportamiento;Hombres;De 85 a 89 años  ;2013;1.633
Trastornos mentales y del comportamiento;Hombres;De 90 a 94 años  ;2013;1.166
Trastornos mentales y del comportamiento;Hombres;De 95 y más años;2013;373
Trastornos mentales y del comportamiento;Mujeres;De menos de 1 año;2013;0
Trastornos mentales y del comportamiento;Mujeres;De 1 a 4 años;2013;0
Trastornos mentales y del comportamiento;Mujeres;De 5 a 9 años;2013;0
Trastornos mentales y del comportamiento;Mujeres;De 10 a 14 años  ;2013;1
Trastornos mentales y del comportamiento;Mujeres;De 15 a 19 años  ;2013;0
Trastornos mentales y del comportamiento;Mujeres;De 20 a 24 años;2013;1
Trastornos mentales y del comportamiento;Mujeres;De 25 a 29 años;2013;1
Trastornos mentales y del comportamiento;Mujeres;De 30 a 34 años;2013;3
Trastornos mentales y del comportamiento;Mujeres;De 35 a 39 años;2013;2
Trastornos mentales y del comportamiento;Mujeres;De 40 a 44 años;2013;6
Trastornos mentales y del comportamiento;Mujeres;De 45 a 49 años;2013;9
Trastornos mentales y del comportamiento;Mujeres;De 50 a 54 años;2013;13
Trastornos mentales y del comportamiento;Mujeres;De 55 a 59 años;2013;19
Trastornos mentales y del comportamiento;Mujeres;De 60 a 64 años;2013;34
Trastornos mentales y del comportamiento;Mujeres;De 65 a 69 años;2013;82
Trastornos mentales y del comportamiento;Mujeres;De 70 a 74 años  ;2013;158
Trastornos mentales y del comportamiento;Mujeres;De 75 a 79 años  ;2013;558
Trastornos mentales y del comportamiento;Mujeres;De 80 a 84 años  ;2013;1.689
Trastornos mentales y del comportamiento;Mujeres;De 85 a 89 años  ;2013;3.326
Trastornos mentales y del comportamiento;Mujeres;De 90 a 94 años  ;2013;3.354
Trastornos mentales y del comportamiento;Mujeres;De 95 y más años;2013;1.949
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De menos de 1 año;2013;26
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 1 a 4 años;2013;16
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 5 a 9 años;2013;18
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 10 a 14 años  ;2013;13
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 15 a 19 años  ;2013;25
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 20 a 24 años;2013;18
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 25 a 29 años;2013;32
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 30 a 34 años;2013;42
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 35 a 39 años;2013;52
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 40 a 44 años;2013;87
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 45 a 49 años;2013;99
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 50 a 54 años;2013;125
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 55 a 59 años;2013;198
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 60 a 64 años;2013;294
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 65 a 69 años;2013;461
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 70 a 74 años  ;2013;574
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 75 a 79 años  ;2013;1.311
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 80 a 84 años  ;2013;2.064
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 85 a 89 años  ;2013;1.875
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 90 a 94 años  ;2013;864
Enfermedades del sistema nervioso y de los órganos de los sentidos;Hombres;De 95 y más años;2013;166
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De menos de 1 año;2013;19
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 1 a 4 años;2013;19
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 5 a 9 años;2013;12
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 10 a 14 años  ;2013;11
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 15 a 19 años  ;2013;11
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 20 a 24 años;2013;9
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 25 a 29 años;2013;16
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 30 a 34 años;2013;20
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 35 a 39 años;2013;34
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 40 a 44 años;2013;44
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 45 a 49 años;2013;70
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 50 a 54 años;2013;107
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 55 a 59 años;2013;122
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 60 a 64 años;2013;200
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 65 a 69 años;2013;345
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 70 a 74 años  ;2013;517
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 75 a 79 años  ;2013;1.351
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 80 a 84 años  ;2013;2.811
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 85 a 89 años  ;2013;3.905
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 90 a 94 años  ;2013;2.636
Enfermedades del sistema nervioso y de los órganos de los sentidos;Mujeres;De 95 y más años;2013;867
Enfermedades del sistema circulatorio;Hombres;De menos de 1 año;2013;5
Enfermedades del sistema circulatorio;Hombres;De 1 a 4 años;2013;6
Enfermedades del sistema circulatorio;Hombres;De 5 a 9 años;2013;6
Enfermedades del sistema circulatorio;Hombres;De 10 a 14 años  ;2013;5
Enfermedades del sistema circulatorio;Hombres;De 15 a 19 años  ;2013;17
Enfermedades del sistema circulatorio;Hombres;De 20 a 24 años;2013;29
Enfermedades del sistema circulatorio;Hombres;De 25 a 29 años;2013;60
Enfermedades del sistema circulatorio;Hombres;De 30 a 34 años;2013;126
Enfermedades del sistema circulatorio;Hombres;De 35 a 39 años;2013;238
Enfermedades del sistema circulatorio;Hombres;De 40 a 44 años;2013;485
Enfermedades del sistema circulatorio;Hombres;De 45 a 49 años;2013;942
Enfermedades del sistema circulatorio;Hombres;De 50 a 54 años;2013;1.408
Enfermedades del sistema circulatorio;Hombres;De 55 a 59 años;2013;1.975
Enfermedades del sistema circulatorio;Hombres;De 60 a 64 años;2013;2.602
Enfermedades del sistema circulatorio;Hombres;De 65 a 69 años;2013;3.647
Enfermedades del sistema circulatorio;Hombres;De 70 a 74 años  ;2013;4.478
Enfermedades del sistema circulatorio;Hombres;De 75 a 79 años  ;2013;7.570
Enfermedades del sistema circulatorio;Hombres;De 80 a 84 años  ;2013;10.927
Enfermedades del sistema circulatorio;Hombres;De 85 a 89 años  ;2013;10.676
Enfermedades del sistema circulatorio;Hombres;De 90 a 94 años  ;2013;6.165
Enfermedades del sistema circulatorio;Hombres;De 95 y más años;2013;2.120
Enfermedades del sistema circulatorio;Mujeres;De menos de 1 año;2013;5
Enfermedades del sistema circulatorio;Mujeres;De 1 a 4 años;2013;2
Enfermedades del sistema circulatorio;Mujeres;De 5 a 9 años;2013;3
Enfermedades del sistema circulatorio;Mujeres;De 10 a 14 años  ;2013;4
Enfermedades del sistema circulatorio;Mujeres;De 15 a 19 años  ;2013;6
Enfermedades del sistema circulatorio;Mujeres;De 20 a 24 años;2013;10
Enfermedades del sistema circulatorio;Mujeres;De 25 a 29 años;2013;28
Enfermedades del sistema circulatorio;Mujeres;De 30 a 34 años;2013;44
Enfermedades del sistema circulatorio;Mujeres;De 35 a 39 años;2013;106
Enfermedades del sistema circulatorio;Mujeres;De 40 a 44 años;2013;136
Enfermedades del sistema circulatorio;Mujeres;De 45 a 49 años;2013;285
Enfermedades del sistema circulatorio;Mujeres;De 50 a 54 años;2013;420
Enfermedades del sistema circulatorio;Mujeres;De 55 a 59 años;2013;578
Enfermedades del sistema circulatorio;Mujeres;De 60 a 64 años;2013;844
Enfermedades del sistema circulatorio;Mujeres;De 65 a 69 años;2013;1.431
Enfermedades del sistema circulatorio;Mujeres;De 70 a 74 años  ;2013;2.360
Enfermedades del sistema circulatorio;Mujeres;De 75 a 79 años  ;2013;5.795
Enfermedades del sistema circulatorio;Mujeres;De 80 a 84 años  ;2013;12.061
Enfermedades del sistema circulatorio;Mujeres;De 85 a 89 años  ;2013;17.205
Enfermedades del sistema circulatorio;Mujeres;De 90 a 94 años  ;2013;15.080
Enfermedades del sistema circulatorio;Mujeres;De 95 y más años;2013;7.594
Enfermedades del sistema respiratorio;Hombres;De menos de 1 año;2013;6
Enfermedades del sistema respiratorio;Hombres;De 1 a 4 años;2013;5
Enfermedades del sistema respiratorio;Hombres;De 5 a 9 años;2013;1
Enfermedades del sistema respiratorio;Hombres;De 10 a 14 años  ;2013;5
Enfermedades del sistema respiratorio;Hombres;De 15 a 19 años  ;2013;6
Enfermedades del sistema respiratorio;Hombres;De 20 a 24 años;2013;11
Enfermedades del sistema respiratorio;Hombres;De 25 a 29 años;2013;25
Enfermedades del sistema respiratorio;Hombres;De 30 a 34 años;2013;36
Enfermedades del sistema respiratorio;Hombres;De 35 a 39 años;2013;76
Enfermedades del sistema respiratorio;Hombres;De 40 a 44 años;2013;106
Enfermedades del sistema respiratorio;Hombres;De 45 a 49 años;2013;195
Enfermedades del sistema respiratorio;Hombres;De 50 a 54 años;2013;268
Enfermedades del sistema respiratorio;Hombres;De 55 a 59 años;2013;390
Enfermedades del sistema respiratorio;Hombres;De 60 a 64 años;2013;691
Enfermedades del sistema respiratorio;Hombres;De 65 a 69 años;2013;1.202
Enfermedades del sistema respiratorio;Hombres;De 70 a 74 años  ;2013;1.823
Enfermedades del sistema respiratorio;Hombres;De 75 a 79 años  ;2013;3.538
Enfermedades del sistema respiratorio;Hombres;De 80 a 84 años  ;2013;5.506
Enfermedades del sistema respiratorio;Hombres;De 85 a 89 años  ;2013;5.822
Enfermedades del sistema respiratorio;Hombres;De 90 a 94 años  ;2013;3.421
Enfermedades del sistema respiratorio;Hombres;De 95 y más años;2013;1.172
Enfermedades del sistema respiratorio;Mujeres;De menos de 1 año;2013;5
Enfermedades del sistema respiratorio;Mujeres;De 1 a 4 años;2013;10
Enfermedades del sistema respiratorio;Mujeres;De 5 a 9 años;2013;1
Enfermedades del sistema respiratorio;Mujeres;De 10 a 14 años  ;2013;3
Enfermedades del sistema respiratorio;Mujeres;De 15 a 19 años  ;2013;8
Enfermedades del sistema respiratorio;Mujeres;De 20 a 24 años;2013;6
Enfermedades del sistema respiratorio;Mujeres;De 25 a 29 años;2013;11
Enfermedades del sistema respiratorio;Mujeres;De 30 a 34 años;2013;20
Enfermedades del sistema respiratorio;Mujeres;De 35 a 39 años;2013;35
Enfermedades del sistema respiratorio;Mujeres;De 40 a 44 años;2013;56
Enfermedades del sistema respiratorio;Mujeres;De 45 a 49 años;2013;79
Enfermedades del sistema respiratorio;Mujeres;De 50 a 54 años;2013;113
Enfermedades del sistema respiratorio;Mujeres;De 55 a 59 años;2013;163
Enfermedades del sistema respiratorio;Mujeres;De 60 a 64 años;2013;237
Enfermedades del sistema respiratorio;Mujeres;De 65 a 69 años;2013;392
Enfermedades del sistema respiratorio;Mujeres;De 70 a 74 años  ;2013;678
Enfermedades del sistema respiratorio;Mujeres;De 75 a 79 años  ;2013;1.517
Enfermedades del sistema respiratorio;Mujeres;De 80 a 84 años  ;2013;3.144
Enfermedades del sistema respiratorio;Mujeres;De 85 a 89 años  ;2013;4.849
Enfermedades del sistema respiratorio;Mujeres;De 90 a 94 años  ;2013;4.368
Enfermedades del sistema respiratorio;Mujeres;De 95 y más años;2013;2.565
Enfermedades del sistema digestivo;Hombres;De menos de 1 año;2013;2
Enfermedades del sistema digestivo;Hombres;De 1 a 4 años;2013;3
Enfermedades del sistema digestivo;Hombres;De 5 a 9 años;2013;1
Enfermedades del sistema digestivo;Hombres;De 10 a 14 años  ;2013;1
Enfermedades del sistema digestivo;Hombres;De 15 a 19 años  ;2013;2
Enfermedades del sistema digestivo;Hombres;De 20 a 24 años;2013;3
Enfermedades del sistema digestivo;Hombres;De 25 a 29 años;2013;9
Enfermedades del sistema digestivo;Hombres;De 30 a 34 años;2013;19
Enfermedades del sistema digestivo;Hombres;De 35 a 39 años;2013;62
Enfermedades del sistema digestivo;Hombres;De 40 a 44 años;2013;180
Enfermedades del sistema digestivo;Hombres;De 45 a 49 años;2013;434
Enfermedades del sistema digestivo;Hombres;De 50 a 54 años;2013;637
Enfermedades del sistema digestivo;Hombres;De 55 a 59 años;2013;719
Enfermedades del sistema digestivo;Hombres;De 60 a 64 años;2013;785
Enfermedades del sistema digestivo;Hombres;De 65 a 69 años;2013;898
Enfermedades del sistema digestivo;Hombres;De 70 a 74 años  ;2013;901
Enfermedades del sistema digestivo;Hombres;De 75 a 79 años  ;2013;1.288
Enfermedades del sistema digestivo;Hombres;De 80 a 84 años  ;2013;1.731
Enfermedades del sistema digestivo;Hombres;De 85 a 89 años  ;2013;1.537
